name,count,year,month
BMWi8,33,2016,9
Mitsubishi Outlander,4561,2016,9
AudiA3,2142,2016,9
AudiQ7,333,2016,9
Hyundai IONIQ,98,2016,9
BMW2-serie,1358,2016,9
Toyota Yaris,3291,2016,9
Volkswagen Passat,3711,2016,9
Toyota Prius,1572,2016,9
Volvo V60,1130,2016,9
Toyota Auris,3554,2016,9
Kia Niro,254,2016,9
Lexus CT,181,2016,9
Toyota Aygo,112,2016,9
Peugeot108,188,2016,9
Citroen C1,105,2016,9
Fiat500,63,2016,9
BMWX5,998,2016,9
Mitsubishi Space Star,218,2016,9
Skoda Citigo,125,2016,9
Mercedes-Benz GLK,937,2016,9
Smart ForFour,5,2016,9
Alfa Romeo Mito,1,2016,9
Peugeot208,574,2016,9
Porsche Cayenne,120,2016,9
Renault Clio,66,2016,9
Volvo XC90,1272,2016,9
AudiA'l,331,2016,9
Volkswagen Polo,1308,2016,9
Citroen C4 Cactus,424,2016,9
DS D83,115,2016,9
Ford Fiesta,989,2016,9
Hyundai i20,583,2016,9
Peugeot308,1211,2016,9
Kia Picanto,229,2016,9
Citroen C3,180,2016,9
Opel Adam,14,2016,9
Porsche Panamera,4,2016,9
Skoda Rapid,333,2016,9
LexuslS,71,2016,9
DS DS4,16,2016,9
Ford Focus,1141,2016,9
Opel Corsa,484,2016,9
Nissan Note,88,2016,9
Skoda Fabia,756,2016,9
Peugeot2008,730,2016,9
Mazda2,288,2016,9
Peugeot508,238,2016,9
Renault Megane,128,2016,9
Citroen DSS,1,2016,9
Alfa Romeo Giulia,12,2016,9
Citroen C4,375,2016,9
Kia Rio,244,2016,9
Peugeot3008,237,2016,9
Hyundai i30,75,2016,9
Ford KA+,18,2016,9
MINI Mini,404,2016,9
Suzuki Swift,355,2016,9
Citroen Berlingo,95,2016,9
Peugeot Partner,33,2016,9
Volvo V40,974,2016,9
Nissan Micra,40,2016,9
Ford Courier,17,2016,9
Dacia Logan,1,2016,9
BMW3-serie,1011,2016,9
Peugeot5008,156,2016,9
Nissan Pulsar,126,2016,9
Renault Kadjar,273,2016,9
Honda Jazz,220,2016,9
Fiat Panda,21,2016,9
Dacia Sandero,1,2016,9
Opel Astra,1281,2016,9
Kia cee'd,332,2016,9
Renault Talisman,77,2016,9
Citroen CS,43,2016,9
Lexus GS,13,2016,9
BMW 1-serie,283,2016,9
Jaguar XE,80,2016,9
DS DSS,52,2016,9
Lexus RC,44,2016,9
Ford C-Max,237,2016,9
Volvo SQON90/960,51,2016,9
Kia Optima,46,2016,9
Opel Meriva,13,2016,9
Toyota RAV4,3683,2016,9
Hyundai i10,41,2016,9
Volvo SQO,3,2016,9
BMW i3,3749,2017,9
Nissan Leaf,2911,2017,9
Tesla ModelX,2694,2017,9
Tesla Model S,2023,2017,9
Renault Zoe,1880,2017,9
Opel Ampe ra-e,923,2017,9
Kia Soul / Soul EV,549,2017,9
Mitsubishi I-MiEV,165,2017,9
Peugeot iOn,165,2017,9
Citroen C-Zero,58,2017,9
Hyundai ix35,20,2017,9
Toyota Mirai,12,2017,9
Smart ForFour,9,2017,9
Amator Bil HlE 44,1,2017,9
Smart ForTwo,52,2017,9
Hyundai IONIQ,1649,2017,9
Nissan NV200 /e-NV200,193,2017,9
Volkswagen upl,856,2017,9
BMWi8,9,2017,9
AudiQ7,827,2017,9
BMW2-serie,1698,2017,9
Volvo XCQO,1418,2017,9
AudiA3,1699,2017,9
Volkswagen Passat/CC,3640,2017,9
Mercedes-Benz GLC,2325,2017,9
MINI Countryman,341,2017,9
Toyota Prius,1195,2017,9
Toyota Yaris,3157,2017,9
Porsche Cayenne,122,2017,9
Volvo V60,1050,2017,9
Kia Niro,1332,2017,9
Toyota Auris,2543,2017,9
BMW 7-serie,41,2017,9
Lexus CT,127,2017,9
BMW X5,867,2017,9
Fiat 500,51,2017,9
Toyota Aygo,47,2017,9
Peugeot 1 08,79,2017,9
Citroen C1,39,2017,9
Toyota C-HR,2846,2017,9
Hyundai i10,124,2017,9
Kia Picanto,217,2017,9
Renault CIio,156,2017,9
Mitsubishi Space Star,127,2017,9
Skoda Citigo,74,2017,9
Hyundai i20,361,2017,9
Kia Rio,342,2017,9
Peugeot 208,352,2017,9
CitroEn c4 Cactus,339,2017,9
Opel Adam,5,2017,9
BMW3-serie,715,2017,9
Ford Fiesta,612,2017,9
Audi A1,176,2017,9
Ford Focus,975,2017,9
Volkswagen Polo,943,2017,9
Suzuki Swift,684,2017,9
BMW 5-serie,937,2017,9
Peugeot 308,489,2017,9
Nissan Micra,91,2017,9
Lexus IS /F,47,2017,9
DS DS 3,27,2017,9
Suzuki lgnis,444,2017,9
Citroen 03,576,2017,9
Porsche Panamera,138,2017,9
Peugeot 508,89,2017,9
Skoda Fabia,646,2017,9
Skoda Rapid,279,2017,9
Mazda 2,188,2017,9
Peugeot2008,834,2017,9
Opel Corsa,157,2017,9
FiatTipo,37,2017,9
DS DS4,32,2017,9
Ford KA+,111,2017,9
Citroen c4,37,2017,9
Mercedes-Benz GLE,231,2017,9
Nissan Note,32,2017,9
Peugeot Partner,15,2017,9
MINI Mini,257,2017,9
Kia cee'd,175,2017,9
Renault Megane,71,2017,9
Citroen Berlingo,68,2017,9
Honda Jazz,145,2017,9
Citroen C5,21,2017,9
Ford B-Max,8,2017,9
Fiat Panda,7,2017,9
Peugeot3008,1734,2017,9
Hyundai i30,271,2017,9
Volvo XC60,1202,2017,9
Renault Kadjar,147,2017,9
Alfa Romeo Giulietta,12,2017,9
Toyota Rav4,3387,2017,9
Peugeot 5008,15,2017,9
Volvo V90,2585,2017,9
Peugeot 5008 SUV,102,2017,9
Nissan Pulsar,89,2017,9
Lexus GS,7,2017,9
Volvo V40,1313,2017,9
Dacia Duster,88,2017,9
Ssangyong Tivoli,21,2017,9
Nissan Leaf,4117,2014,10
Tesla ModelS,3571,2014,10
BMW i3,1764,2014,10
Citroen C-Zero,367,2014,10
Mitsubishi I-MiEV,366,2014,10
Peugeot iOn,254,2014,10
Renault Zoe,243,2014,10
Renault Fluence,8,2014,10
Tazzari EM1,2,2014,10
Tesla Roadster,2,2014,10
Volkswagen upl,3308,2014,10
Opel Ampe ra,18,2014,10
BMWi8,16,2014,10
Smart ForTwo,10,2014,10
Kia Soul,320,2014,10
Nissan NV200,64,2014,10
Toyota Yaris,3218,2014,10
Citroen C'l,157,2014,10
Lexus CT,239,2014,10
Volkswagen Golf,7819,2014,10
Peugeot 1 08,96,2014,10
Toyota Aygo,239,2014,10
Toyota Auris,4647,2014,10
Mitsubishi Outlander,2595,2014,10
Toyota Prius,847,2014,10
Mitsubishi Space Star,394,2014,10
Fiat 500,142,2014,10
Skoda Citigo,205,2014,10
Citroen C4 Cactus,320,2014,10
Peugeot 1 07,46,2014,10
Volvo V40,2572,2014,10
Kia Picanto,556,2014,10
Renault Clio,464,2014,10
Volkswagen Jetta,6,2014,10
Citroen CB,182,2014,10
Ford Fiesta,1354,2014,10
Citroen DS3,137,2014,10
Nissan Note,347,2014,10
Alfa Romeo Mito,18,2014,10
Ford Focus,1732,2014,10
Peugeot308,1696,2014,10
Peugeot2008,1088,2014,10
Citroen C4,707,2014,10
Lexus lS,177,2014,10
Kia Rio,383,2014,10
MINI Mini,340,2014,10
Dacia Logan,3,2014,10
Renault Laguna,2,2014,10
Peugeot508,467,2014,10
Hyundai i10,335,2014,10
Nissan Pulsar,32,2014,10
Volkswagen Polo,1300,2014,10
Toyota IQ,8,2014,10
Honda Jazz,249,2014,10
Renault Megane,82,2014,10
AudiA3,1960,2014,10
Nissan Micra,135,2014,10
Ford Ka,103,2014,10
Lexus GS,28,2014,10
Volvo V60,1525,2014,10
Skoda Rapid,634,2014,10
Peugeot3008,539,2014,10
Opel Astra,414,2014,10
Ford Courier,6,2014,10
Toyota Verso-S,200,2014,10
Volvo SGO,198,2014,10
Citroen DSS,62,2014,10
Audi A1,555,2014,10
Skoda Fabia,294,2014,10
Opel Adam,87,2014,10
Chevrolet Spark,56,2014,10
Nissan Qashqai,2638,2014,10
Honda Civic,572,2014,10
Fiat 50 0L,96,2014,10
Opel Corsa,77,2014,10
Nissan Leaf,4781,2014,12
Tesla ModelS,4040,2014,12
BMW i3,2040,2014,12
Renault Zoe,433,2014,12
Mitsubishi l-MiEV,413,2014,12
Citroen C-Zero,371,2014,12
Peugeot iOn,309,2014,12
Renault Fluence,8,2014,12
Tazzari EM1,2,2014,12
Tesla Roadster,2,2014,12
Volkswagen upI,3807,2014,12
Opel Ampera,18,2014,12
Kia Soul,617,2014,12
BMWi8,19,2014,12
Smart Fo rTwo,10,2014,12
Toyota Yaris,3891,2014,12
Volkswagen Golf,9679,2014,12
Citroen C1,271,2014,12
Toyota Aygo,391,2014,12
Lexus CT,273,2014,12
Peugeot108,158,2014,12
Toyota Auris,5385,2014,12
Mitsubishi Space Star,458,2014,12
Toyota Prius,935,2014,12
Fiat 500,159,2014,12
Mitsubishi Outlander,2988,2014,12
Citroen C4 Cactus,472,2014,12
Peugeot '1 07,46,2014,12
Volvo V40,3394,2014,12
Peugeot 208,938,2014,12
Renault Clio,520,2014,12
Volkswagen Jetta,6,2014,12
Citroen 03,192,2014,12
Citroen DSB,150,2014,12
Nissan Note,380,2014,12
Alfa Romeo Mito,18,2014,12
Ford Focus,2141,2014,12
Peugeot2008,1251,2014,12
Citroen C4,788,2014,12
Lexus lS,193,2014,12
MINI Mini,435,2014,12
Kia Rio,426,2014,12
Dacia Logan,3,2014,12
Peugeot508,589,2014,12
Renault Laguna,2,2014,12
Volkswagen Polo,1685,2014,12
Hyundai i10,369,2014,12
Toyota IQ,8,2014,12
Honda Jazz,288,2014,12
Renault Megane,93,2014,12
Nissan Pulsar,58,2014,12
Ford Courier,10,2014,12
AudiA3,2322,2014,12
Volvo V60,2082,2014,12
Fiat Panda,95,2014,12
Opel Astra,468,2014,12
Mazda 2,214,2014,12
Nissan Micra,150,2014,12
Ford Ka,124,2014,12
Lexus GS,28,2014,12
Skoda Rapid,738,2014,12
Peugeot3008,606,2014,12
Chevrolet Aveo,27,2014,12
Renault Captur,576,2014,12
Volvo SBO,244,2014,12
Citroen DSS,69,2014,12
Nissan Qashqai,2975,2014,12
BMW 1-serie,803,2014,12
Audi A'1,658,2014,12
Honda Civic,658,2014,12
Skoda Fabia,358,2014,12
Opel Adarn,92,2014,12
Opel Corsa,82,2014,12
Chevrolet Spark,58,2014,12
Fiat 50 0L,106,2014,12
BMW i3,991,2018,2
Nissan Leaf,826,2018,2
Renault Zoe,421,2018,2
Tesla Model X,158,2018,2
Tesla Model S,138,2018,2
Opel Ampe ra-e,43,2018,2
Peugeot iOn,29,2018,2
Smart ForTwo,22,2018,2
Citroen C-Zero,4,2018,2
Toyota Mirai,4,2018,2
Smart ForFour,3,2018,2
Mitsubishi I-MiEV,2,2018,2
Nissan NV200 /e-NV200,29,2018,2
Hyundai IONIQ,400,2018,2
Volkswagen upl,125,2018,2
Kia Niro,252,2018,2
BMW2-serie,381,2018,2
MINI Countryman,102,2018,2
Volvo XCQO,205,2018,2
Audi Q7,103,2018,2
AudiA3,147,2018,2
Volvo SQO,46,2018,2
Volvo XC60,381,2018,2
Volkswagen Passat/CC,374,2018,2
Toyota Prius,202,2018,2
Mercedes-Benz GLC,304,2018,2
Volvo V90,698,2018,2
Porsche Panamera,58,2018,2
Toyota Yaris,617,2018,2
Mercedes-Benz C-klasse,163,2018,2
Volvo V60,189,2018,2
Toyota Auris,444,2018,2
BMW X5,105,2018,2
BMW3-serie,84,2018,2
Peugeot 1 08,14,2018,2
Lexus CT,16,2018,2
Fiat 500,4,2018,2
Toyota C-HR,394,2018,2
Kia Picanto,23,2018,2
Toyota Aygo,9,2018,2
Hyundai i10,14,2018,2
Citroen C1,4,2018,2
Mercedes-Benz GLE,20,2018,2
Skoda Citigo,15,2018,2
Renault Clio,5,2018,2
Kia Rio,20,2018,2
Mercedes-Benz B-klasse,18,2018,2
BMW 5-serie,176,2018,2
Hyundai i20,65,2018,2
Suzuki Swift,152,2018,2
Nissan Micra,25,2018,2
FiatTipo,1,2018,2
Ford Fiesta,257,2018,2
Peugeot 208,83,2018,2
Citroen C4 Cactus,45,2018,2
Peugeot 508,9,2018,2
Volkswagen Polo,216,2018,2
Skoda Fabia,103,2018,2
Suzuki lgnis,69,2018,2
Peugeot2008,87,2018,2
Skoda Rapid,32,2018,2
Lexus IS /F,4,2018,2
Peugeot308,71,2018,2
Opel Corsa,17,2018,2
Seat lbiza,12,2018,2
Mazda 2,31,2018,2
MINI Mini,27,2018,2
Ford KA+,13,2018,2
Citroen Berlingo,9,2018,2
Peugeot Partner,2,2018,2
Seat Arona,13,2018,2
Renault Megane,5,2018,2
Citroen C3,156,2018,2
Kia cee'd,28,2018,2
Kia Stonic,32,2018,2
Nissan Pulsar,9,2018,2
Peugeot3008,291,2018,2
Opel Astra,90,2018,2
Citroen C4,1,2018,2
Toyota Rav4,502,2018,2
Ford C-Max/Grand C-Max,25,2018,2
Renault Kadjar,13,2018,2
Opel Crossland X,55,2018,2
Ssangyong Tivoli,6,2018,2
Renault Talisman,3,2018,2
Nissan Leaf,2998,2018,3
Tesla Model X,885,2018,3
Tesla Model S,814,2018,3
Renault Zoe,768,2018,3
Kia Soul / Soul EV,289,2018,3
Opel Ampera-e,91,2018,3
Peugeot iOn,54,2018,3
Mitsubishi l-MiEV,40,2018,3
Smart ForTwo,32,2018,3
Smart ForFour,8,2018,3
Toyota Mirai,8,2018,3
Citroen C-Zero,4,2018,3
Chevrolet Bolt,3,2018,3
Nissan NV200 le-NV200,36,2018,3
Hyundai IONIQ,651,2018,3
Volkswagen upl,185,2018,3
Kia Niro,404,2018,3
MINI Countryman,160,2018,3
Volvo XCQO,372,2018,3
Audi Q7,206,2018,3
Audi A3,225,2018,3
Volvo SQO,80,2018,3
Volvo XCGO,720,2018,3
Volkswagen Passat/cc,571,2018,3
Mercedes-Benz GLC,589,2018,3
Toyota Prius,285,2018,3
Volvo V90,1151,2018,3
Porsche Panamera,90,2018,3
Volvo V60,280,2018,3
Toyota Yaris,867,2018,3
Mercedes-Benz C-klasse,244,2018,3
Citroen Berlingo,15,2018,3
Toyota Auris,588,2018,3
BMW 3-serie,130,2018,3
Lexus CT,37,2018,3
Peugeot 1 08,18,2018,3
Peugeot Partner,5,2018,3
Toyota C-HR,613,2018,3
Kia Picanto,26,2018,3
Toyota Aygo,12,2018,3
Fiat 500,5,2018,3
Citroen c1,5,2018,3
Ford Focus,209,2018,3
Mercedes-Benz GLE,33,2018,3
Hyundai i10,28,2018,3
Renault Clio,13,2018,3
Mitsubishi Space Star,25,2018,3
Skoda Citigo,22,2018,3
Kia Rio,32,2018,3
BMW 5-serie,256,2018,3
Suzuki Swift,221,2018,3
Nissan Micra,37,2018,3
Fiat Tipo,2,2018,3
Ford Fiesta,377,2018,3
Peugeot 208,102,2018,3
Citroen c4 Cactus,51,2018,3
Audi A1,30,2018,3
Peugeot 508,13,2018,3
Volkswagen Polo,284,2018,3
Skoda Fabia,133,2018,3
DS DS 3,1,2018,3
Suzuki lgnis,94,2018,3
Lexus lS /F,6,2018,3
Skoda Rapid,38,2018,3
Mercedes-Benz B-klasse,33,2018,3
Opel Corsa,32,2018,3
Peugeot 2008,144,2018,3
MINI Mini,50,2018,3
Mazda 2,42,2018,3
Nissan Note,1,2018,3
Ford KA+,18,2018,3
Citran c4,2,2018,3
Renault Talisman,7,2018,3
Citroen 03,262,2018,3
Kia cee'd,44,2018,3
Seat Arona,16,2018,3
Alfa Romeo Giulietta,3,2018,3
Seat Leon,2,2018,3
Kia Stonic,52,2018,3
Toyota Rav4,797,2018,3
Peugeot 3008,420,2018,3
Opel Astra,138,2018,3
Renault Megane,26,2018,3
Nissan Pulsar,17,2018,3
Opel Crossland X,73,2018,3
Ford C-Max/Grand C-Max,35,2018,3
Mercedes-Benz E-klasse,184,2018,3
Ssangyong Tivoli,8,2018,3
Tesla Model S,2227,2014,4
Nissan Leaf,2010,2014,4
BMWi3,882,2014,4
Citroen C-Zero,168,2014,4
Mitsubishi I-MiEV,159,2014,4
Peugeot iOn,50,2014,4
Renault Zoe,23,2014,4
Renault Fluence,8,2014,4
Volkswagen upl,1275,2014,4
Opel Ampera,12,2014,4
Toyota Yaris,1237,2014,4
Mitsubishi Outlander,1064,2014,4
Lexus CT,60,2014,4
Toyota Prius,384,2014,4
Mitsubishi Space Star,153,2014,4
Fiat 500,61,2014,4
Skoda Citigo,66,2014,4
Toyota Auris,1906,2014,4
Alfa Romeo Mito,5,2014,4
Smart ForTvvo,4,2014,4
Citroen C3,86,2014,4
Toyota Aygo,64,2014,4
Peugeot 107,24,2014,4
Peugeot 208,376,2014,4
Kia Picanto,272,2014,4
Renault CIio,179,2014,4
Volvo V40,881,2014,4
Citroen C'I,10,2014,4
Ford Fiesta,414,2014,4
Peugeot 308,606,2014,4
Nissan Note,181,2014,4
Citroen DS3,57,2014,4
Citroen C4,260,2014,4
Volkswagen Jetta,3,2014,4
Peugeot 2008,581,2014,4
LexusIS,91,2014,4
Kia Rio,147,2014,4
Suzuki Alto,7,2014,4
Ford Focus,740,2014,4
MINI Mini,128,2014,4
Renault Laguna,2,2014,4
Hyundai i10,129,2014,4
Peugeot 508,199,2014,4
Toyota IQ,5,2014,4
Volkswagen Golf,2343,2014,4
Honda Jazz,73,2014,4
Fiat Panda,32,2014,4
Renault Megane,32,2014,4
Lexus GS,12,2014,4
Ford Ka,39,2014,4
Audi A3,756,2014,4
Renault Captur,272,2014,4
Skoda Rapid,261,2014,4
Peugeot 3008,216,2014,4
Nissan Micra,75,2014,4
Mazda2,51,2014,4
Chevrolet Aveo,12,2014,4
Citroen DS5,27,2014,4
Citroen DS4,5,2014,4
Volvo V60 .,580,2014,4
AudiA1,173,2014,4
Skoda Fabia,126,2014,4
Toyota Verso-S,75,2014,4
Opel Adam,44,2014,4
Fiat 500L,37,2014,4
Chevrolet Spark,32,2014,4
BMW 1-serie,291,2014,4
Volvo SBO,80,2014,4
MINI CIubman,9,2014,4
Opel Agila,6,2014,4
Nissan Leaf,3995,2018,4
BMW i3,2043,2018,4
Tesla ModeIX,1301,2018,4
Renault Zoe,1018,2018,4
Kia Soul l Soul EV,426,2018,4
Opel Ampera-e,174,2018,4
Peugeot iOn,79,2018,4
Mitsubishi I-MiEV,71,2018,4
Smart Fo rTwo,47,2018,4
Citroen C-Zero,23,2018,4
Chevrolet Bolt,5,2018,4
Hyundai IONIQ,867,2018,4
Nissan NV200 le-NV200,37,2018,4
Peugeot Partner,16,2018,4
Volkswagen upl,232,2018,4
Kia Niro,582,2018,4
BMWi8,1,2018,4
BMW 2-serie,603,2018,4
Volvo XC90,517,2018,4
Audi Q7,318,2018,4
MINI Countryman,202,2018,4
Citroen Berlingo,22,2018,4
Volvo 890,117,2018,4
Audi A3,386,2018,4
Toyota Prius,360,2018,4
Mercedes-Benz GLC,959,2018,4
Volkswagen Passat/CC,881,2018,4
Porsche Panamera,108,2018,4
Volvo V90,1413,2018,4
Mercedes-Benz C-klasse,333,2018,4
Toyota Yaris,1227,2018,4
BMW X5,283,2018,4
BMW 3-serie,190,2018,4
Toyota Auris,857,2018,4
Lexus CT,55,2018,4
Peugeot 1 08,25,2018,4
Toyota C-HR,928,2018,4
Toyota Aygo,14,2018,4
Fiat 500,11,2018,4
Kia Picanto,33,2018,4
Ford Focus,350,2018,4
Citroen C1,6,2018,4
Hyundai i10,32,2018,4
Renault CIio,19,2018,4
Mitsubishi Space Star,38,2018,4
Skoda Citigo,29,2018,4
Kia Rio,50,2018,4
Hyundai i20,157,2018,4
Suzuki Swift,273,2018,4
Fiat Tipo,4,2018,4
Ford Fiesta/Fiesta ST,522,2018,4
AudiA'I,83,2018,4
Nissan Micra,44,2018,4
Peugeot 208,133,2018,4
Mercedes-Benz GLE,52,2018,4
Peugeot 508,18,2018,4
Renault Scenic/Grand Scenic,3,2018,4
Volkswagen Polo,394,2018,4
Skoda Fabia,243,2018,4
DS DS 3,2,2018,4
BMW 5-serie,360,2018,4
Suzuki lgnis,133,2018,4
Lexus IS /F,7,2018,4
Skoda Rapid,50,2018,4
Opel Corsa,39,2018,4
Peugeot 2008,239,2018,4
Peugeot 308,144,2018,4
Seat lbiza,14,2018,4
Citroen C4 Cactus,88,2018,4
Mazda 2,56,2018,4
Nissan Note,1,2018,4
Ford KA+,30,2018,4
Renault Talisman,9,2018,4
Citroen C4,2,2018,4
MINI Mini,80,2018,4
Kia cee'd,52,2018,4
Seat Arona,17,2018,4
Citroen 03,350,2018,4
Alfa Romeo Giulietta,5,2018,4
Seat Leon,2,2018,4
Kia Stonic,68,2018,4
Mercedes-Benz B-klasse,53,2018,4
Lexus RC /F,1,2018,4
Peugeot 3008,587,2018,4
Opel Astra,171,2018,4
Nissan Pulsar,21,2018,4
Opel CrossIand X,110,2018,4
Renault Megane,43,2018,4
Ford C-Max/Grand C-Max,42,2018,4
Ssangyong Tivoli,8,2018,4
Tesla Model S,2598,2014,5
Nissan Leaf,2352,2014,5
BMWi3,1013,2014,5
Mitsubishi l-MiEV,182,2014,5
Peugeot iOn,84,2014,5
Renault Zoe,25,2014,5
Renault Fluence,8,2014,5
Tesla Roadster,2,2014,5
Volkswagen upl,1740,2014,5
Opel Arnpera,12,2014,5
Smart ForTwo,5,2014,5
Lexus CT,88,2014,5
Toyota Prius,483,2014,5
Mitsu bishi Space Star,194,2014,5
Fiat500,89,2014,5
Skoda Citigo,83,2014,5
Alfa Romeo Mito,7,2014,5
Peugeot 107,31,2014,5
Volvo V40,1208,2014,5
Kia Picanto,338,2014,5
Renault Clio,5214,2014,5
Citroen C3,112,2014,5
Citroen C4 Cactus,7,2014,5
Volkswagen Jetta,6,2014,5
Ford Fiesta,532,2014,5
Citroen DS3,68,2014,5
Citroen C4,388,2014,5
Peugeot'2008,671,2014,5
Kia Rio,202,2014,5
Ford Focus,899,2014,5
MINI Mini,149,2014,5
Renault Laguna,2,2014,5
Suzuki Alto,16,2014,5
Peugeot301,1,2014,5
Volkswagen Golf,2908,2014,5
PeUge0t508,232,2014,5
Honda Jazz,109,2014,5
Fiat Panda,40,2014,5
Toyota lQ,6,2014,5
Mazda 2,67,2014,5
AudiA3,975,2014,5
Skoda Rapid,336,2014,5
rNissan Micra,83,2014,5
Citroen DSS,37,2014,5
Lexus GS,15,2014,5
Chevrolet Aveo,13,2014,5
Renault Captur,339,2014,5
Peugeot3008,268,2014,5
CitrOen DS4,5,2014,5
Volvo V60,736,2014,5
Volkswagen Polo,539,2014,5
AudiA'l,263,2014,5
Toyota Verso-S,107,2014,5
Opel Adam,53,2014,5
Fiat 500L,46,2014,5
Opel Corsa,43,2014,5
Chevrolet Spark,38,2014,5
BMW 1-serie,372,2014,5
Honda Civic,296,2014,5
Ford Courier,1,2014,5
Nissan Qashqai,1486,2014,5
Volvo SSO,99,2014,5
Opel Agila,6,2014,5
Nissan Leaf,4639,2018,5
BMW i3,2450,2018,5
Tesla ModelX,1548,2018,5
Tesla ModeIS,1386,2018,5
Renault Zoe,1185,2018,5
Kia Soul l Soul EV,528,2018,5
Opel Ampera-e,276,2018,5
PeugeotiOn,109,2018,5
Mitsubishi I-MiEV,80,2018,5
Citroen C-Zero,61,2018,5
Toyota Mirai,19,2018,5
Chevrolet Bolt,7,2018,5
JaguarI-PACE,1,2018,5
Nissan NV200 le-NV200,61,2018,5
Hyundai IONIQ,1085,2018,5
Peugeot Partner,26,2018,5
LEVC TX,1,2018,5
Volkswagen upl,292,2018,5
Kia Niro,747,2018,5
BMWi8,6,2018,5
BMW2-serie,652,2018,5
Volvo XCQO,612,2018,5
AudiO.7,409,2018,5
MINI Countryman,233,2018,5
Volvo XCGO,1400,2018,5
Citroen Berlingo,27,2018,5
Volvo S90,144,2018,5
Volkswagen Passat/CC,1211,2018,5
Porsche Panamera,130,2018,5
Mercedes-Benz GLC,1365,2018,5
AudiA3,642,2018,5
Volvo V60,529,2018,5
Mercedes-Benz C-klasse,439,2018,5
Volvo V90,1617,2018,5
Toyota Prius,482,2018,5
Toyota Yaris,1686,2018,5
BMW3-serie,269,2018,5
BMWX5,457,2018,5
Toyota Auris,1176,2018,5
Toyota C-HR,1267,2018,5
Lexus CT,63,2018,5
Peugeot108,26,2018,5
Toyota Aygo,15,2018,5
Fiat 500,12,2018,5
Kia Picanto,47,2018,5
Citroen C1,6,2018,5
Hyundai i10,35,2018,5
Ford Focus,507,2018,5
Mitsubishi Space Star,46,2018,5
Skoda Citigo,32,2018,5
Renault Clio,26,2018,5
Hyundai i20,187,2018,5
Mercedes-Benz GLE,75,2018,5
Suzuki Swift,352,2018,5
FiatTipo,6,2018,5
Peugeot208,158,2018,5
AudiA1,93,2018,5
Nissan Micra,62,2018,5
Ford FiestalFiesta ST,620,2018,5
Land Rover Range Rover,6,2018,5
BMW5-serie,497,2018,5
Volkswagen Polo,507,2018,5
Peugeot508,19,2018,5
Skoda Fabia,355,2018,5
Suzuki lgnis,167,2018,5
Lexus IS /F,13,2018,5
Skoda Rapid,75,2018,5
Peugeot308,181,2018,5
Mazda 2,85,2018,5
Opel Corsa,52,2018,5
Seatlbiza,23,2018,5
Peugeot2008,375,2018,5
Nissan Note,1,2018,5
Citroen c4 Cactus,105,2018,5
Ford KA+,34,2018,5
DS DSB,4,2018,5
Renault Talisman,15,2018,5
MINI Mini,101,2018,5
Citroen c4,3,2018,5
Kia cee'd,58,2018,5
SeatArona,24,2018,5
Citroen C3,420,2018,5
Alfa Romeo Giulietta,8,2018,5
Kia Stonic,91,2018,5
Lexus RC lF,4,2018,5
Toyota Rav4,1516,2018,5
Peugeot 3008,753,2018,5
Opel Astra,203,2018,5
Mercedes-Benz B-klasse,70,2018,5
Renault Megane,53,2018,5
Nissan Pulsar,26,2018,5
Opel Crossland X,148,2018,5
Ford C-Max/Grand C-Max,48,2018,5
Honda Jazz,91,2018,5
Ssangyong Tivoli,8,2018,5
Tesla Model S,3134,2014,6
Nissan Leaf,2665,2014,6
BMW i3,1159,2014,6
Citroen C-Zero,300,2014,6
Peugeot iOn,94,2014,6
Renault Zoe,67,2014,6
Renault Fluence,8,2014,6
Tesla Roadster,2,2014,6
Volkswagen upI,1991,2014,6
Smart Fo rTwo,6,2014,6
Toyota Yaris,1946,2014,6
Lexus CT,104,2014,6
Mitsubishi Outlander,1523,2014,6
Toyota Prius,576,2014,6
Mitsubishi Space Star,236,2014,6
Fiat 50 0,104,2014,6
Skoda Citigo,97,2014,6
Citroen C4 Cactus,52,2014,6
Toyota Au ris,2713,2014,6
Alfa Romeo Mito,7,2014,6
Toyota Aygo,93,2014,6
Peugeot '1 07,33,2014,6
Volvo V40,1483,2014,6
Peugeot 208,525,2014,6
Kia Picanto,386,2014,6
Renault Clio,238,2014,6
Volkswagen Jetta,6,2014,6
Ford Fiesta,717,2014,6
Nissan Note,239,2014,6
Peugeot 308,881,2014,6
Citroen C4,486,2014,6
Citroen DSB,77,2014,6
Kia Rio,238,2014,6
Ford Focus,1138,2014,6
Hyundai i10,204,2014,6
Renault Laguna,2,2014,6
Peugeot 301,1,2014,6
Peugeot 508,280,2014,6
Fiat Panda,47,2014,6
Toyota IQ,6,2014,6
Mazda 2,87,2014,6
Ford Ka,56,2014,6
Renault Megane,53,2014,6
Lexus GS,19,2014,6
Audi A3,1171,2014,6
Nissan Micra,95,2014,6
Volvo V60,928,2014,6
Renault Captur,384,2014,6
Audi A'l,308,2014,6
Skoda Fabia,174,2014,6
Fiat 50 0L,58,2014,6
Opel Adam,58,2014,6
BMW 1-serie,432,2014,6
Opel Corsa,52,2014,6
Citroen DSS,48,2014,6
Nissan Qashqai,1695,2014,6
Honda Civic,375,2014,6
Nissan Leaf,5791,2018,6
BMW i3,2785,2018,6
